rank_emul	rank_star	rank_outdeg	rank_tweet	pagerank	sumMnei
7353	8119	3526	4188	8483	4268
7354	12762	12039	11432	12098	9024
7355	10941	9633	10957	11166	9367
7356	11507	8112	11518	9900	7526
7357	7992	6854	4504	8735	9804
7358	9380	5095	10290	9149	5759
7359	5364	4515	2453	7101	4240
7360	3542	2094	6269	457	1349
7361	10811	13123	13072	8453	11992
7362	3803	2110	536	4069	1674
7363	8630	4374	4120	8510	5257
7364	7055	4292	4201	7213	3261
7365	12513	9877	2203	13587	6967
7366	5423	12752	11691	5659	13007
7367	6991	4281	4618	3036	4586
7368	7740	4162	5942	3491	5567
7369	6705	6921	996	9620	6351
7370	4670	1986	842	2752	1344
7371	6713	2727	3117	7182	2229
7372	9587	8594	2768	12355	8851
7373	6537	3238	629	9148	2307
7374	9762	6295	7635	10671	4491
7375	4404	7367	4658	6541	11427
7376	9786	7446	8596	9686	9204
7377	11750	13059	13023	8398	11450
7378	5463	2860	44	6548	1483
7379	7262	2634	7448	4701	2260
7380	10163	11240	8692	10234	10949
7381	10505	10276	11026	4548	11774
7382	8165	9287	10118	7361	10924
7383	10039	4328	1121	8627	3297
7384	8282	4136	2824	8009	2989
7385	10905	10949	9149	11275	10104
7386	2403	2531	47	6947	2306
7387	5845	3846	1799	8232	3692
7388	4372	4991	1893	4152	3772
7389	4567	2049	1652	4907	1364
7390	12448	10656	9098	11726	9628
7391	6631	4324	4527	7708	2852
7392	7217	3273	2046	9269	2296
7393	5661	9282	6600	8370	11852
7394	8434	8793	5410	9680	7429
7395	10015	9755	6406	11641	7969
7396	12159	6112	11182	10321	5458
7397	10964	7283	10994	9638	3968
7398	6404	2764	1922	6997	1715
7399	9751	5902	7769	9292	6510
7400	2498	2882	127	4401	2858
7401	11640	9557	6383	12181	7876
7402	9397	7123	5809	10812	7272
7403	6977	4701	2462	4537	4045
7404	5313	2430	1695	1743	7214
7405	5371	5558	4275	3059	8034
7406	9953	6360	11655	7874	9645
7407	7939	8306	11765	7202	10612
7408	7201	5737	2159	10057	5070
7409	4789	2117	1259	5207	1496
7410	6944	12130	410	11293	10216
7411	13338	8806	7071	13552	6624
7412	5014	10641	9096	5471	13132
7413	11749	10148	12052	6374	11310
7414	8104	7776	9187	3224	9559
7415	4126	2872	1715	2520	2188
7416	10037	4033	12239	8663	3149
7417	8450	3369	3764	9200	3697
7418	9273	7884	5095	10416	6676
7419	6979	2703	1861	7073	1592
7420	7674	10199	1364	4321	11371
7421	1371	2160	2161	1456	1563
7422	7359	6528	1429	11251	8154
7423	8184	6096	7890	2662	7037
7424	6409	3057	1947	3149	7419
7425	7084	3827	2728	6630	3301
7426	5725	5289	8399	4894	7030
7427	5662	4290	6609	670	3586
7428	4377	4731	484	6924	3479
7429	13063	8845	6806	8652	9578
7430	5684	11428	12283	7507	12167
7431	7401	4946	3439	8706	6520
7432	10944	7222	9514	11195	3838
7433	11522	13194	13130	8383	12000
7434	4255	2310	465	1079	2381
7435	8279	5167	8728	8492	5415
7436	9997	6106	7256	8219	7794
7437	11906	7944	10480	11420	6409
7438	10714	11492	12302	9687	11158
7439	5303	2419	2172	4669	1695
7440	13087	9587	6004	12089	9455
7441	8168	3682	4248	8135	3570
7442	6242	4381	3751	6622	8470
7443	10850	11573	7942	9703	10898
7444	6875	5103	1666	9453	4955
7445	9664	5711	10124	7738	6337
7446	8130	5668	5436	9173	4097
7447	12261	5749	6860	11325	4522
7448	4416	6235	11386	3602	11388
7449	8085	4240	5005	9273	3879
7450	5209	10783	9120	7446	12432
7451	9952	3848	7358	10094	3391
7452	12013	10378	5199	12422	9014
7453	12021	8281	10794	11829	7099
7454	8593	7791	12249	4823	5594
7455	11230	5119	7545	10179	4729
7456	11849	6291	10607	11012	5659
7457	12792	12337	11542	11819	9339
7458	6369	2881	2286	2646	7166
7459	8975	8997	7081	9352	11351
7460	8992	6541	1858	11501	5527
7461	11268	5996	10258	9661	6124
7462	11917	12328	11540	10216	10905
7463	5518	4827	3725	5131	4524
7464	7981	3039	610	6872	2924
7465	9405	3409	7981	7909	2848
7466	6268	3247	1289	3134	7699
7467	13223	13498	13481	13018	6623
7468	10137	12848	5392	9647	10126
7469	7827	10901	7219	9406	11426
7470	11050	11611	9241	8960	11580
7471	8013	4376	5317	1655	4756
7472	9411	7147	4216	11347	6278
7473	6114	4111	9418	6935	7108
7474	8045	4448	4560	9800	4867
7475	8266	11390	10390	9005	11680
7476	7525	4431	7477	2429	4718
7477	6408	3603	3842	6570	3343
7478	9240	8318	8415	10284	9089
7479	12621	7515	9598	11772	6796
7480	10327	11981	10537	11026	10008
7481	8321	8231	6789	9600	7389
7482	8826	3308	1995	9130	3183
7483	12014	8662	1456	11023	10413
7484	11256	7032	8961	9501	7904
7485	10608	9704	2633	4522	10916
7486	5922	13495	13477	8309	12076
7487	11352	13190	9429	10886	8803
7488	5293	3207	2096	6492	3020
7489	6960	4090	9939	6635	2250
7490	4773	13042	13010	5684	13152
7491	10223	6538	5940	7134	9656
7492	10023	5946	8584	10370	7337
7493	5775	4203	3793	3586	4183
7494	10383	10635	7202	8902	11602
7495	7931	5073	3760	9316	5793
7496	8432	5742	3431	10388	7459
7497	6253	4712	4483	2477	7675
7498	7456	6754	3978	9901	5320
7499	11134	10441	11040	7026	11584
7500	8419	5120	6500	8660	4320
7501	11021	9818	4898	13064	8402
7502	13236	9023	5262	12359	9307
7503	9321	3542	2266	10702	2855
7504	6527	2614	4204	8206	1722
7505	10032	9307	6370	10635	10481
7506	9808	5137	4350	11137	5309
7507	6985	2513	5924	5067	2072
7508	10682	7755	6510	11460	8036
7509	8292	5027	1894	6611	5068
7510	4375	2925	1028	5011	2384
7511	8289	7028	3821	6843	6506
7512	7212	12073	12495	1687	9486
7513	9425	6707	2727	9875	7725
7514	8409	6527	3005	8759	7307
7515	8423	11782	11338	7376	12207
7516	8066	10156	7771	8961	11537
7517	11024	6240	837	10175	5081
7518	10553	4898	3993	10432	5566
7519	9410	8832	4600	9681	10931
7520	7336	5490	3169	10314	4432
7521	10644	12468	10678	9034	11684
7522	11850	11289	10369	11268	10190
7523	8664	12390	5388	8924	11193
7524	4956	6997	7388	5046	10469
7525	5933	2721	1233	2802	6904
7526	11320	3823	4994	10435	3287
7527	11627	10675	10264	12461	8891
7528	5449	1944	3376	5150	1716
7529	12366	10126	10188	9825	8638
7530	6575	3456	1279	8779	2657
7531	7325	3362	3221	9648	2453
7532	7902	7282	4123	8839	7328
7533	7507	4020	2714	9766	2444
7534	10105	10817	11096	9970	11003
7535	4699	3450	754	7284	5536
7536	10373	4565	12411	8181	5097
7537	10024	4539	10412	7770	5494
7538	9670	4781	2186	10334	5111
7539	7042	6924	4287	9129	9008
7540	10884	5029	8158	10587	5622
7541	6161	2891	797	10097	1534
7542	7756	4005	5361	8770	4298
7543	10000	5792	5297	6681	5549
7544	1286	2036	34	4656	1526
7545	5045	2895	855	8088	1569
7546	10114	7394	9562	10541	8794
7547	6493	4237	271	7986	3010
7548	13339	11831	12409	12154	9560
7549	6869	3216	383	6950	2323
7550	10671	4863	8470	9805	6553
7551	9362	3817	4833	7096	4663
7552	8849	5535	5124	9870	4857
7553	7643	2487	6070	8696	1602
7554	10684	10597	4452	12464	8089
7555	3953	3376	4348	4816	3721
7556	12642	9555	10950	11678	9762
7557	9441	3986	8175	9202	4060
7558	9592	4784	6813	9644	4899
7559	8773	5019	11025	3592	5244
7560	10299	6068	11134	7065	3255
7561	10041	4873	5610	10835	6144
7562	6638	3755	1930	4595	5301
7563	11843	11566	9235	12790	6889
7564	1682	2199	197	4105	1822
7565	9215	5201	9258	9169	5680
7566	1541	2706	494	5099	1702
7567	6244	3122	3379	4392	2794
7568	5730	7897	11285	4062	11385
7569	3859	11495	9762	6081	13235
7570	4176	2196	575	2718	1684
7571	6850	4705	7342	3717	6218
7572	11376	9145	8455	12022	9480
7573	7034	4222	2842	8724	4469
7574	11872	11957	9863	10744	10374
7575	5512	3097	2626	7248	2369
7576	7808	6509	2421	9553	9677
7577	9743	8680	3168	11115	9954
7578	11907	7007	2195	12625	5707
7579	9532	5443	412	12108	4789
7580	6474	3310	4404	6358	3127
7581	12254	9473	6379	12645	8556
7582	5537	2338	2611	6738	1860
7583	7504	5920	5663	9151	8839
7584	12522	8309	10039	11127	6184
7585	5100	11805	7035	6742	12412
7586	11738	6181	6770	10522	5565
7587	10499	8787	2602	9947	10615
7588	6298	12333	11541	7586	12281
7589	7247	6563	2503	9582	5624
7590	4212	10041	9527	7577	12258
7591	1326	3037	519	1030	2411
7592	7551	4558	5922	6651	5242
7593	8839	8656	7674	10440	10788
7594	11816	12520	12697	9724	11202
7595	5175	4835	5977	6889	7113
7596	7344	2974	7279	4327	1529
7597	10272	7613	6975	10950	8119
7598	7149	3288	2050	8898	3001
7599	11303	4627	10021	9667	3144
7600	5185	4177	3112	6888	2342
7601	11369	6382	12868	10727	3634
7602	5572	4201	1415	7846	4378
7603	6909	3242	1516	7234	2262
7604	6028	8930	6158	5321	13144
7605	11556	9241	7371	11812	9631
7606	5229	3478	915	6908	2761
7607	5727	5417	5733	6967	8529
7608	7491	10205	6436	8951	11686
7609	12232	10304	8574	12235	9313
7610	9877	7278	6040	9243	7707
7611	12768	9466	8479	11032	9992
7612	7975	6933	5435	7165	8632
7613	13303	9891	6031	12340	7480
7614	5721	4143	731	9343	3617
7615	4671	2589	3800	6610	2297
7616	10238	4893	3740	10830	3966
7617	10312	4446	8187	10804	3757
7618	6543	3529	3897	8072	3344
7619	8288	5552	3560	10994	6378
7620	5121	2224	1201	4047	1270
7621	9193	5801	5463	8912	3584
7622	7414	4159	3544	6600	4286
7623	8197	7766	10359	7149	9593
7624	6066	3254	1176	3164	7971
7625	3806	2211	356	4724	1126
7626	6959	7035	3666	9625	7059
7627	7623	3516	7088	3868	2940
7628	5654	3776	954	2390	2516
7629	12149	10329	7792	13291	7831
7630	11977	7454	11049	10289	8275
7631	4667	2633	3519	6515	1221
7632	8433	4968	4901	10332	4076
7633	6901	4865	5608	2685	5722
7634	1545	3230	71	3215	2782
7635	11777	9206	8460	11153	10288
7636	9373	3879	5982	9452	5304
7637	9555	4804	551	10674	4488
7638	6790	5132	8685	1520	3641
7639	6151	9143	8060	7355	11588
7640	6626	4247	5009	4232	3857
7641	9136	4410	4128	10304	4034
7642	5233	4220	4604	2686	3312
7643	8030	4588	7314	6816	6618
7644	10795	6173	10421	8121	5148
7645	8625	10513	2121	10475	10809
7646	5971	2607	1544	7760	2554
7647	12049	11305	11193	10768	10578
7648	7394	3235	1557	8845	3126
7649	6177	10281	9558	1811	10997
7650	9528	9727	3437	11470	9751
7651	6122	3311	5799	6953	1877
7652	9682	6009	6084	9928	8120
7653	7837	5608	965	10151	4348
7654	8706	5373	1101	8761	6738
7655	8587	12320	12597	7168	11940
7656	8129	7691	9670	6396	4882
7657	6314	12444	7321	7167	12005
7658	6037	2790	3525	6579	2005
7659	8559	5868	4763	10360	4702
7660	9085	4699	2957	9205	4280
7661	8406	7010	3424	10327	7897
7662	5789	3044	1631	7949	2682
7663	7555	5678	2530	9527	7264
7664	11491	6315	9934	6346	7078
7665	5380	9859	12024	5393	12588
7666	6389	2301	454	3863	1340
7667	8493	5465	1327	3746	6899
7668	13285	10478	12095	12233	9296
7669	4953	3584	4530	6328	2398
7670	11123	10169	7454	11816	9708
7671	2479	2918	3265	920	2790
7672	9857	8718	2428	11870	9754
7673	6972	6934	1636	10357	3955
7674	9076	5338	11829	7758	8217
7675	6176	4325	3744	8019	6639
7676	7701	3935	5636	8861	2241
7677	7881	8134	2032	10523	8573
7678	8309	4040	4049	9301	2606
7679	12583	8320	12984	10180	8043
7680	4587	7485	6261	6957	10316
7681	7040	9134	2048	10631	10677
7682	7369	7440	8593	3716	7597
7683	7669	7164	9506	8082	9438
7684	6957	3279	2079	7779	2416
7685	5790	3271	266	6932	1911
7686	5302	3465	1370	6974	4648
7687	11067	8905	6155	11372	10110
7688	5153	3215	935	6398	2603
7689	6921	4820	1378	8007	3204
7690	6755	5842	4014	9910	3631
7691	6816	6006	5357	9138	8062
7692	3933	3043	2182	3516	2644
7693	8185	4415	5850	8016	3720
7694	5392	13209	13142	7647	12439
7695	7828	3342	5483	7045	4013
7696	7086	6738	2970	9534	9527
7697	6585	5175	7284	7810	5010
7698	9437	8119	6133	9087	7598
7699	8495	5154	4470	4500	5080
7700	8299	6900	3984	7259	5472
7701	7442	12914	12914	1935	10170
7702	6038	3476	1141	3426	8160
7703	3502	2057	273	6645	1268
7704	5499	4600	2948	6981	4002
7705	6282	2709	2176	2740	7044
7706	11080	7829	5711	10069	8277
7707	9067	5925	9563	7034	5261
7708	10193	12275	12576	7784	11596
7709	10507	9121	2264	13227	7999
7710	5220	2734	1342	6779	1509
7711	9936	4264	4084	9505	3598
7712	7476	6791	4278	9645	9731
7713	11650	11088	12199	7116	9821
7714	13038	11880	12425	12525	9176
7715	4992	13090	13051	5391	13175
7716	11508	8809	5120	10168	10706
7717	8297	6216	3158	10127	3525
7718	11218	5942	8583	10430	7444
7719	11616	6069	11135	10546	6139
7720	8256	6610	3241	11133	6988
7721	8051	4737	795	8751	4887
7722	10283	11229	5907	10622	10629
7723	9401	6245	12450	9227	4598
7724	6286	11058	2946	9410	11441
7725	10263	7499	4148	11363	7185
7726	7165	4704	926	10840	2987
7727	10357	12083	10572	11049	10291
7728	13189	9401	10940	11595	9609
7729	8492	5828	5824	9669	4994
7730	8215	11714	12368	8313	11563
7731	10822	10151	9546	10241	10802
7732	7921	5795	3589	9635	6566
7733	9357	9362	5784	12892	7534
7734	7462	2810	7537	2634	1787
7735	10247	6204	9261	10563	6065
7736	6453	5497	4709	4723	6420
7737	665	4927	1958	1120	4922
7738	8897	5713	949	11786	5102
7739	8269	4350	6025	9296	2671
7740	6934	5147	9717	2731	4728
7741	5629	10248	4660	8469	11936
7742	12068	7335	6234	11523	5827
7743	7431	4241	4280	8284	4003
7744	12816	11871	9836	10750	10148
7745	7659	6063	9658	8271	8225
7746	6398	2252	3847	4096	1197
7747	11899	9812	6641	12707	8688
7748	5664	2740	1599	7913	1584
7749	12612	12210	12543	9139	11182
7750	7956	4773	5585	8137	3459
7751	8378	10096	7443	7893	9144
7752	4334	3572	3994	942	2355
7753	3802	6445	10079	4118	10976
7754	12787	12175	12531	11384	10007
7755	5917	8730	10905	5475	12639
7756	9081	7459	6697	8893	5026
7757	9911	6389	8889	9935	6873
7758	6982	11282	7905	9420	11160
7759	8382	7525	2711	11076	8281
7760	6437	3966	5841	6321	3780
7761	5247	3866	3255	5213	3870
7762	7108	10380	2755	9678	10780
7763	10723	9799	10149	10783	10482
7764	8977	5059	6942	10079	2304
7765	6751	5596	4281	8090	7329
7766	11415	7085	7132	10803	7858
7767	7202	3992	3939	8044	3077
7768	7386	10680	6709	8473	11966
7769	5645	2567	2892	8544	1767
7770	9495	11076	7244	10243	10335
7771	6605	2907	1273	7845	1916
7772	11341	9036	4277	7070	9907
7773	7380	3606	2806	8640	3918
7774	9492	11480	8294	11043	10287
7775	11960	12610	5390	12215	9037
7776	7408	5155	4048	8837	5060
7777	10626	11355	7006	11637	9964
7778	6759	3483	1354	6631	2572
7779	8348	10049	8137	8958	11604
7780	8151	4004	5691	9203	4468
7781	7240	7300	4124	8886	5978
7782	7554	3331	5045	8569	2231
7783	5504	3312	3096	7331	2110
7784	5502	4453	6265	2535	4443
7785	2592	3723	68	6713	3834
7786	5765	7957	11347	4113	11439
7787	8924	7973	6774	8199	6157
7788	12494	10748	9116	11440	10154
7789	7475	3962	5489	3417	4793
7790	9508	10957	6982	10963	10345
7791	9570	7977	7617	10336	8292
7792	6108	3421	2278	8682	3464
7793	9723	7100	4005	11551	6845
7794	5854	4157	6336	2675	4589
7795	6667	7457	7487	3102	8545
7796	12039	9483	10942	11160	9929
7797	6385	11266	12237	7492	12217
7798	7266	4875	3137	7710	3471
7799	10367	7044	6623	9862	7069
7800	8310	5959	4234	7901	7952
7801	6663	5057	5511	6746	5767
7802	8690	10965	11127	7464	12139
7803	9372	10269	3936	11282	9949
7804	10157	12096	7627	11639	7979
7805	1361	5186	9781	387	3930
7806	11397	12578	9975	10302	10509
7807	2543	2561	635	3821	1443
7808	8934	6510	713	9755	4265
7809	11541	4351	12023	7819	4604
7810	11174	7349	5843	9853	7287
7811	12188	9125	3082	12191	9529
7812	11781	7171	5302	12330	6113
7813	10191	7381	12071	10072	4115
7814	6087	7289	10178	6532	10868
7815	9860	6612	1413	9226	8142
7816	10022	11427	8719	8911	10933
7817	1882	2887	655	6425	1300
7818	10112	11327	9726	10779	10441
7819	7087	2718	760	8555	2498
7820	9066	6594	3010	12102	6249
7821	10928	5227	10530	10518	5524
7822	9219	5938	9050	11677	3184
7823	1865	2584	962	6591	1619
7824	11523	8988	3356	12447	9178
7825	7580	8636	3471	8796	7514
7826	12147	8802	3554	13406	7090
7827	6109	3482	860	3546	7633
7828	8882	7254	6424	9937	9220
7829	9998	9263	1703	13455	7490
7830	9074	7420	12083	7236	5559
7831	9266	11659	9250	8899	11561
7832	10270	5066	8609	8656	5848
7833	6522	4518	4159	4609	4371
7834	10026	5787	5813	6589	7208
7835	7061	11823	11356	9428	11387
7836	11199	9741	10147	12456	9202
7837	7243	6903	1883	7001	9644
7838	4741	3083	2365	3186	2430
7839	8251	12888	12898	9032	11428
7840	12163	8046	8359	12981	4734
7841	12591	8461	1931	12070	9205
7842	4917	2177	3387	6525	943
7843	5269	6485	768	1577	7839
7844	12288	8389	13202	10267	9092
7845	7958	7168	5633	8024	9413
7846	10188	7093	4890	9674	8066
7847	10482	5581	7699	10549	6455
7848	12966	10939	10303	13255	7967
7849	1760	2372	902	3876	1966
7850	6351	4012	5697	3055	3761
7851	6841	4535	8730	6657	4915
7852	5864	3253	2042	2671	7542
7853	5711	6894	2438	8786	9553
7854	5019	12990	12972	6057	13265
7855	9940	7148	5815	9859	5109
7856	12438	8469	285	13366	7362
7857	11077	12525	8859	11390	9908
7858	7178	6092	739	10093	6513
7859	12070	4363	3926	10164	3920
7860	7430	10679	4942	8374	11785
7861	11935	8580	9447	12027	9216
7862	1707	2055	654	1644	1091
7863	5655	2442	2522	4639	1868
7864	11032	5071	10266	9076	3995
7865	6132	4078	452	8604	3726
7866	8211	6892	7097	8820	10248
7867	11277	7279	7435	10967	4018
7868	10425	6575	6565	11617	7310
7869	4966	4160	43	11005	3536
7870	10490	5249	12507	4930	4786
7871	7990	13099	13059	8438	11983
7872	7709	12825	10783	8420	11651
7873	4929	3692	5709	6701	1872
7874	12322	10729	8617	12699	8866
7875	12933	9798	8109	11277	10227
7876	7148	5481	1159	10888	4385
7877	9676	5296	11656	7754	5842
7878	8663	6586	4364	11434	4750
7879	8503	11867	11371	8981	11571
7880	9594	5327	11783	7129	3710
7881	9764	12028	8356	11634	9918
7882	12989	12237	12554	11887	9743
7883	11615	9046	5590	11941	8747
7884	10655	7102	10961	2939	4773
7885	8105	7169	5301	8494	4703
7886	8684	4908	3998	10343	6017
7887	7532	9578	8490	2070	11143
7888	2480	2532	76	4834	2294
7889	3589	5052	6938	961	8282
7890	6708	8579	4978	8299	11071
7891	5843	4776	3118	6989	7406
7892	6652	4896	5023	6917	4537
7893	4861	6859	3648	6828	10856
7894	2110	2217	466	1264	1187
7895	4296	2579	1313	4641	2797
7896	6911	3583	4634	8745	2491
7897	5929	3186	5233	5060	2502
7898	9875	5572	4844	4919	7797
7899	13418	10408	7799	13664	6909
7900	8754	5554	1293	10600	6957
7901	8207	4278	2115	9838	4446
7902	11398	10668	11071	9105	11316
7903	4716	2698	2131	1824	1835
7904	10769	6616	7070	10816	7773
7905	7893	4675	237	8876	2888
7906	8692	5989	5205	7993	4811
7907	12571	6956	7710	10536	8401
7908	8953	10272	4663	9383	11210
7909	5607	7322	5838	6769	10964
7910	12481	8918	5418	12356	9168
7911	9811	5642	5431	11071	6986
7912	10904	7636	10300	8180	5969
7913	12413	11972	10535	9929	10782
7914	11542	9707	4414	12816	8057
7915	13107	9526	6619	12361	8238
7916	7052	3672	3869	7976	3116
7917	9518	3379	6988	7724	3724
7918	5437	9535	1754	9307	10816
7919	11665	8608	3399	12741	7104
7920	11315	8851	5121	11560	9990
7921	10471	7284	7763	11419	7679
7922	12665	8149	10664	11329	6243
7923	8508	7862	7020	8242	6653
7924	8699	4412	7462	8296	4722
7925	8272	8085	4965	9748	8406
7926	9148	10445	6252	9225	11436
7927	7082	3837	1092	6522	4075
7928	5312	2726	653	6582	2883
7929	5788	3841	549	9627	2380
7930	7063	3520	7091	2823	2179
7931	12505	9553	8964	11978	9714
7932	3512	8771	3069	7360	12416
7933	2100	8031	7304	374	9681
7934	9005	5574	3026	6360	6363
7935	9114	6506	5731	9759	7543
7936	11659	10568	11057	11083	10337
7937	6313	5054	2877	6847	4536
7938	11125	9733	8505	12090	9382
7939	11885	5069	9604	10659	4644
7940	8725	5691	4620	9466	6343
7941	12309	6336	8860	10610	6964
7942	2410	3849	4080	716	3157
7943	4777	12409	7319	5880	13207
7944	10375	8067	2238	9811	7252
7945	10099	9623	9495	11173	10234
7946	6466	6219	9827	7092	9875
7947	11058	8329	10051	10842	7042
7948	6623	3607	4542	9463	2170
7949	4968	2570	786	1998	7114
7950	8020	4340	8972	7967	4336
7951	5161	2229	751	6609	1387
7952	11316	7688	7542	12310	5638
7953	9379	6325	10667	3371	7025
7954	9960	4751	4490	10569	2749
7955	11063	7240	6895	10712	8487
7956	9530	6687	5584	9526	9642
7957	5983	2564	2599	6336	1845
7958	9229	4744	5407	10113	3410
7959	11148	5636	3256	8854	3217
7960	10996	11588	11262	9716	11163
7961	6234	2415	270	8895	2116
7962	3552	2913	2305	4172	2271
7963	6301	3061	2474	6897	3729
7964	12764	9412	4090	11574	9489
7965	10062	4046	8305	10326	3657
7966	5170	2720	1977	6495	1373
7967	7203	4155	1084	11242	3223
7968	8712	4226	3637	8191	3242
7969	10819	10143	6044	12450	8855
7970	7570	12605	12733	7540	12306
7971	10616	8969	6350	12028	9414
7972	11842	9061	8449	11862	9856
7973	10774	5715	8084	10721	5784
7974	11768	3740	12951	10045	2698
7975	9107	6994	9481	4292	9972
7976	2091	6328	6135	4475	11073
7977	7494	5037	5503	8190	8128
7978	7119	5295	7651	8850	4876
7979	6379	3047	1908	2875	7572
7980	6671	3789	2132	2767	8525
7981	9247	5977	3340	10733	4618
7982	7028	8629	2771	9346	11453
7983	5634	4313	2158	5237	4824
7984	7829	5102	8240	7929	7239
7985	5227	2714	1392	5155	1515
7986	7773	10305	3858	7356	12133
7987	7780	10405	4139	7031	8136
7988	10436	6742	2188	11129	8335
7989	5179	9275	8068	5343	13056
7990	5556	3873	1914	7074	4083
7991	11513	10784	6273	10956	10377
7992	6701	7070	4884	3841	7019
7993	5792	1977	211	6817	1427
7994	9304	9049	1375	13046	8582
7995	6450	4097	2384	8174	5538
7996	8058	11453	12296	7508	12168
7997	7818	12115	11460	6821	10293
7998	11417	9687	10144	12085	9198
7999	11008	7215	6647	11622	7448
8000	8136	4347	5817	8894	1994
8001	8682	3785	675	10715	3426
8002	10628	7326	8554	10135	9448
8003	13390	11793	12398	13137	8014
8004	9917	7267	7158	10574	8418
8005	10002	11634	12349	8983	11560
8006	6739	3332	6032	1426	2982
8007	5992	4029	5219	3226	2705
8008	6137	3268	4999	4845	4848
8009	8078	6946	1275	10856	5742
8010	8464	10789	7521	11179	10213
8011	12687	10611	11060	10927	10132
8012	10653	6842	1331	4986	7828
8013	7779	9782	3440	7889	11048
8014	3822	2198	427	6574	1114
8015	10650	5034	2318	11720	3211
8016	4676	2868	217	5016	2437
8017	11846	4608	11566	9927	5156
8018	7883	3895	8074	8634	3869
8019	8703	8746	2893	11020	10139
8020	10266	6635	4707	11424	7132
8021	10995	5449	2007	4520	4855
8022	5163	3063	1949	5058	2335
8023	11548	11824	12408	8336	12017
8024	8594	6725	1357	11244	5053
