rank_emul	rank_star	rank_outdeg	rank_tweet
1399	1274	1604	12448
1400	1642	2179	4791
1401	1466	5087	9623
1402	982	964	1570
1403	1751	3389	7270
1404	1455	1976	971
1405	1300	952	4472
1406	4018	4091	11563
1407	1543	3180	6542
1408	1914	2099	9664
1409	1510	883	3943
1410	1913	3667	11132
1411	1819	2806	9139
1412	1918	1375	10900
1413	1482	3685	12242
1414	590	746	1038
1415	2305	993	4487
1416	1551	4647	11866
1417	1771	1507	2641
1418	1508	708	2376
1419	1546	767	3480
1420	1358	826	3066
1421	4552	1173	9140
1422	2242	3822	5952
1423	1574	5285	11584
1424	1733	1322	3673
1425	1675	3417	6326
1426	2353	4092	7640
1427	2545	3648	6266
1428	1355	1071	2812
1429	4319	2384	7933
1430	3819	3730	11641
1431	1242	1811	4690
1432	1587	5140	11181
1433	2292	5298	10743
1434	1957	5339	11831
1435	1350	5352	13336
1436	1802	5464	5947
1437	1597	5771	2200
1438	1601	6029	12145
1439	1603	6037	12153
1440	2554	5105	12166
1441	1598	6109	8273
1442	1605	6163	11240
1443	1602	6180	11263
1444	1590	6249	12453
1445	1610	6269	11443
1446	1866	6270	9320
1447	1594	6303	12575
1448	1607	6365	12771
1449	1613	6391	12887
1450	1596	5337	7336
1451	1599	6413	9425
1452	1591	6428	10070
1453	1615	5347	13215
1454	1592	6447	13314
1455	1604	6451	13366
1456	1609	6452	13372
1457	1595	6143	12270
1458	1748	6193	10451
1459	1612	5882	10993
1460	1614	6442	13283
1461	2307	5320	10028
1462	447	579	3632
1463	2530	837	9298
1464	1207	867	2908
1465	1417	1788	3327
1466	1794	1154	7566
1467	1611	6166	11248
1468	4008	2844	12683
1469	978	1133	2913
1470	3916	4107	11748
1471	1843	5316	12901
1472	843	768	1383
1473	1580	5354	13360
1474	1623	850	2380
1475	1440	4842	10930
1476	1968	6330	12675
1477	1063	605	89
1478	2115	483	3986
1479	1563	1192	2518
1480	1585	4543	12320
1481	1442	1710	7621
1482	1763	806	4040
1483	1530	4321	2861
1484	2019	5863	10984
1485	1969	6453	13378
1486	1824	3700	11280
1487	1379	4638	9423
1488	1446	4100	10751
1489	2502	5841	10976
1490	992	1176	851
1491	1299	825	6733
1492	2276	1032	4507
1493	2067	1652	2730
1494	1961	6401	12987
1495	1762	608	11708
1496	2527	5539	8934
1497	1853	1554	5110
1498	1469	1863	4585
1499	1877	3124	11001
1500	1462	6290	9336
1501	1921	2114	11856
1502	1161	622	1165
1503	1229	1056	4748
1504	2112	4986	10171
1505	1511	3718	6535
1506	1881	2504	8262
1507	1867	2095	4238
1508	2243	3128	9548
1509	608	1349	19
1510	1562	930	2942
1511	237	747	147
1512	3808	4899	10128
1513	2072	3743	11816
1514	1453	2685	6138
1515	1516	453	6944
1516	2280	1035	7912
1517	1617	2350	4096
1518	2104	6278	3107
1519	1955	5332	13020
1520	1401	1148	3139
1521	2385	3139	3866
1522	4720	3326	4538
1523	1920	771	1005
1524	1962	6460	11965
1525	3805	4554	10449
1526	2235	5152	11201
1527	1743	776	3298
1528	2304	1570	6121
1529	1791	2512	6124
1530	1641	2034	12876
1531	1869	1504	6405
1532	3507	1732	814
1533	1437	1598	1967
1534	1211	906	1452
1535	1749	6438	13234
1536	1959	4490	9648
1537	1858	3313	5290
1538	1272	648	749
1539	2159	5177	10420
1540	1373	1026	4959
1541	2423	1478	5331
1542	1012	2079	1811
1543	1829	1239	5978
1544	2290	671	2783
1545	1539	3423	10750
1546	1801	6439	13259
1547	1691	673	4677
1548	2300	5184	11259
1549	1554	3815	4831
1550	1795	3624	8154
1551	1316	3510	6581
1552	1772	4536	11234
1553	794	1093	349
1554	5125	5030	8578
1555	5894	3477	6803
1556	3595	3337	8539
1557	1465	5309	12859
1558	1919	1489	9388
1559	2122	6463	13541
1560	3541	818	12370
1561	2542	1485	3457
1562	1514	4607	12633
1563	600	1246	58
1564	1663	3330	6882
1565	1651	1654	2847
1566	4621	2794	7796
1567	979	779	843
1568	1944	5594	10924
1569	3596	4522	6513
1570	1925	832	4060
1571	2164	4665	13544
1572	1561	659	4879
1573	2085	5343	11867
1574	2467	2811	7539
1575	2528	4619	9393
1576	721	686	57
1577	1569	2991	9377
1578	1662	1416	2856
1579	733	1030	1566
1580	2145	3192	10736
1581	587	869	75
1582	3543	1904	9180
1583	1527	2249	10153
1584	1774	1198	2813
1585	1618	1296	3493
1586	2591	2100	6290
1587	3817	1297	3651
1588	1784	4618	11657
1589	1367	3670	6105
1590	2219	4366	1547
1591	301	615	180
1592	1912	4664	13480
1593	5996	593	7068
1594	1218	4496	9652
1595	4329	1324	10179
1596	2172	960	7004
1597	4359	1197	5188
1598	1842	2002	3899
1599	1366	1752	3611
1600	1690	778	8597
1601	2068	1754	6511
1602	1652	2429	669
1603	3995	1741	6850
1604	1666	1144	512
1605	4357	5588	2676
1606	4784	1646	5734
1607	3601	1756	9236
1608	4183	1210	5981
1609	1372	979	774
1610	3816	3131	5506
1611	1478	1682	4274
1612	219	2598	6372
1613	1973	5360	13527
1614	1811	1757	9814
1615	2162	4131	13546
1616	1083	586	1207
1617	833	860	598
1618	1702	4484	9138
1619	2287	1307	988
1620	2714	1829	6354
1621	3524	1287	2322
1622	1954	4574	11420
1623	3709	1358	7692
1624	4876	5899	10186
1625	2729	4555	10457
1626	1887	4089	9358
1627	669	496	682
1628	1929	3893	6374
1629	2660	1136	11020
1630	1619	5530	2514
1631	1130	3397	10444
1632	2230	1792	2707
1633	2092	1974	9441
1634	5834	4530	8291
1635	2707	3696	9757
1636	2614	2586	5960
1637	696	478	603
1638	1491	864	9925
1639	4758	3388	4682
1640	1948	6178	12331
1641	256	1731	4
1642	1456	701	324
1643	2682	3300	2534
1644	2392	4140	8425
1645	1529	1343	6920
1646	1536	3710	10525
1647	5633	2103	12281
1648	1091	1274	1503
1649	5288	2414	1587
1650	1958	2277	11268
1651	2181	2538	8883
1652	1796	4594	12569
1653	1136	658	1773
1654	1836	4391	11003
1655	1435	4620	10741
1656	1560	944	5090
1657	1806	2831	6320
1658	4927	2623	2696
1659	2761	3360	8195
1660	2128	3384	5707
1661	2308	4797	6161
1662	2135	2769	5626
1663	2415	1426	8611
1664	4242	1763	12819
1665	2351	1740	4742
1666	2625	4595	12577
1667	2617	5321	11749
1668	1680	1486	4799
1669	1850	2956	6953
1670	1118	1844	4885
1671	1807	2175	7865
1672	4282	1893	10148
1673	1195	3392	6522
1674	3638	5253	10599
1675	578	4108	11762
1676	796	549	886
1677	2163	6287	7630
1678	1283	735	1450
1679	929	854	132
1680	4136	1288	3111
1681	1800	2778	803
1682	3904	6083	10320
1683	1450	2671	10558
1684	3743	5255	11491
1685	2246	1876	1200
1686	6463	1850	8581
1687	518	661	436
1688	1777	3750	13402
1689	1224	875	1122
1690	1638	5461	198
1691	1636	3365	4782
1692	2838	4438	5349
1693	1898	1219	10401
1694	1626	3675	9684
1695	3897	2064	2571
1696	1736	2172	9115
1697	1438	1271	135
1698	4003	3467	3237
1699	3540	903	9838
1700	1729	840	3664
1701	711	797	614
1702	2369	2657	8702
1703	2138	1449	3738
1704	2313	6139	11210
1705	1903	1985	1454
1706	1768	4483	4675
1707	1734	1856	5696
1708	4107	3703	10462
1709	5066	1429	8746
1710	1698	3795	8430
1711	2433	5303	12815
1712	2238	3621	7177
1713	1311	2629	2589
1714	3720	2167	6663
1715	1899	4085	12624
1716	1711	1689	4085
1717	3672	1405	4829
1718	1940	3147	10321
1719	4711	2711	9449
1720	1910	2959	8206
1721	2133	3048	6573
1722	1939	4591	10622
1723	1845	2143	1880
1724	1635	1168	1276
1725	3996	3005	12976
1726	2394	1184	5975
1727	2265	5300	11670
1728	1849	3182	10591
1729	4247	2271	7245
1730	2237	6228	10507
1731	1964	5169	12303
1732	5490	1745	2202
1733	1966	6355	12762
1734	2317	4103	11694
1735	2225	5816	3514
1736	5117	5568	8048
1737	6027	1418	2745
1738	2301	6462	13521
1739	1782	3168	8767
1740	1951	6284	11481
1741	3637	4268	10932
1742	1855	1161	348
1743	1943	4653	13243
1744	2405	1594	8099
1745	1389	1323	5479
1746	1616	3579	4630
1747	1950	4118	13235
1748	4943	1422	3147
1749	2116	1704	8180
1750	2391	1823	2563
1751	1737	4882	3036
1752	2753	4562	8775
1753	525	537	159
1754	2084	769	2876
1755	1835	3178	10560
1756	5037	2077	2798
1757	2466	6002	4781
1758	2177	1383	1362
1759	2371	3885	5607
1760	2103	4362	1732
1761	1502	999	2329
1762	2229	1766	2500
1763	1013	1368	80
1764	1658	5074	10269
1765	1779	5222	9849
1766	3711	2276	10410
1767	1792	5267	11536
1768	3987	1642	9910
1769	1124	4478	6276
1770	3755	2772	3326
1771	1728	1019	4400
1772	2184	886	1737
1773	1805	5035	4330
1774	1187	1074	1449
1775	2275	1218	6717
1776	1688	5281	11573
1777	1246	4095	12698
1778	5057	994	7512
1779	1956	5820	10154
1780	1608	5369	3
1781	1411	1002	2976
1782	3520	1122	9325
1783	1589	5164	12288
1784	2734	2500	10312
1785	1931	6276	11455
1786	5272	1332	9965
1787	4009	803	7010
1788	1724	763	502
1789	3926	6368	11669
1790	2273	4632	8014
1791	559	636	820
1792	3686	5952	5507
1793	1981	4585	12524
1794	1517	955	3182
1795	2299	2947	7785
1796	1884	2402	8402
1797	1648	2467	3831
1798	2912	6345	11619
1799	4806	2105	7957
1800	2370	5214	7615
1801	3850	5617	5768
1802	2154	1060	5189
1803	1846	6176	8311
1804	3513	1596	8989
1805	2760	1703	10209
1806	1976	6312	12604
1807	881	720	1212
1808	4109	940	6677
1809	2176	5701	7119
1810	994	642	219
1811	1974	6431	13158
1812	3958	1385	3260
1813	1978	4646	13149
1814	4732	5288	9976
1815	1924	3738	10815
1816	4169	4953	7743
1817	2571	6307	6546
1818	5279	3367	459
1819	1960	6087	9686
1820	1971	6230	5098
1821	4889	1295	4380
1822	2549	5835	5827
1823	1699	3196	10829
1824	1696	6337	7642
1825	8544	4739	206
1826	2279	6408	11801
1827	1949	6424	10067
1828	2396	4101	12793
1829	1923	5146	7902
1830	2516	1031	931
1831	2596	5187	10431
1832	1977	6406	13008
1833	3586	6419	13095
1834	1967	6359	11654
1835	1905	6455	13404
1836	2536	6341	10705
1837	1735	5346	3228
1838	1980	5045	10228
1839	1747	5689	3194
1840	1975	6339	10703
1841	1754	6346	11624
1842	1746	5915	8566
1843	1827	4750	959
1844	2418	6212	11334
1845	1780	6458	10085
1846	1750	6258	12465
1847	2745	5414	3705
1848	1989	6638	6149
1849	4065	6716	10912
1850	2038	6740	11982
1851	2015	6880	11989
1852	3670	5690	6606
1853	2014	7080	3827
1854	2114	7135	6403
1855	1985	7136	12015
1856	2022	7209	9512
1857	2030	7217	12026
1858	2718	5848	4312
1859	2020	7445	12094
1860	2035	7469	9578
1861	2018	7494	10251
1862	2341	7544	8616
1863	4489	7561	10276
1864	1996	7568	12130
1865	4211	7580	8624
1866	3148	7583	11093
1867	2024	7603	6097
1868	3128	7631	12162
1869	4069	7637	12164
1870	4064	7643	11119
1871	3244	7655	12170
1872	2012	7661	12176
1873	2021	7706	11154
1874	4767	7738	11164
1875	4531	7760	9704
1876	2037	7790	12246
1877	1994	7794	12252
1878	2050	7809	11209
1879	3459	7816	11211
1880	1992	7823	12275
1881	2011	7856	11246
1882	1987	7876	8313
1883	2046	7895	12347
1884	2045	7896	11282
1885	1990	7927	12378
1886	2036	7943	12391
1887	2013	7982	8786
1888	1993	8002	12445
1889	2027	8008	12451
1890	2043	8009	12452
1891	2054	8044	12490
1892	2127	8050	7046
1893	1997	8065	12512
1894	2325	8070	9901
1895	2991	8076	10595
1896	2017	8094	12538
1897	2000	8099	12548
1898	2009	8131	12596
1899	2188	8153	8392
1900	2039	8223	11660
1901	2002	8228	12777
1902	3152	8229	12780
1903	1986	8250	12822
1904	2025	8259	12839
1905	2338	8266	10778
1906	2023	8282	11729
1907	2008	8311	11775
1908	2047	8316	12968
1909	2033	8326	12996
1910	2055	8332	11800
1911	2438	8339	11811
1912	2052	8340	13038
1913	1988	8346	13058
1914	2057	8350	13064
1915	2010	8362	11851
1916	2044	8375	13152
1917	2059	8380	13171
1918	3375	8383	11874
1919	2336	8397	8420
1920	1984	8398	13225
1921	1999	8402	13233
1922	1983	8404	13248
1923	2053	8405	13250
1924	2031	8415	13301
1925	2034	8416	11916
1926	2032	8425	13322
1927	2040	8427	13327
1928	2003	8428	13331
1929	2048	8436	13369
1930	1991	8438	13386
1931	3053	8439	13397
1932	2056	8453	13508
1933	2051	8454	13517
1934	2333	8104	7316
1935	2060	8457	9440
1936	2574	5348	13240
1937	2335	8382	13177
1938	3941	1391	7168
1939	5281	859	716
1940	2149	1067	1614
1941	520	890	470
1942	2680	7972	8781
1943	2249	7692	4573
1944	2026	8422	13320
1945	4175	6289	6781
1946	2215	7550	9110
1947	3693	1331	8360
1948	1182	419	3600
1949	1059	933	417
1950	4015	2683	9403
1951	2504	7647	12168
1952	652	918	2399
1953	6375	5612	7704
1954	2668	1338	6148
1955	1166	1087	619
1956	6491	3325	7412
1957	2381	6443	10883
1958	1804	5505	3244
1959	2737	1348	12258
1960	1584	5240	8819
1961	1689	1273	3626
1962	2088	4628	2654
1963	1930	4455	8605
1964	2216	5943	8168
1965	1945	5070	6952
1966	689	1075	209
1967	2627	3663	4152
1968	5085	3281	8053
1969	2098	2237	6183
1970	2161	3686	10372
1971	1292	1181	3009
1972	7511	4639	13049
1973	1687	1081	2739
1974	1213	3002	5106
1975	2209	876	6885
1976	972	872	64
1977	2715	1628	6859
1978	1933	1381	2524
1979	2183	538	3965
1980	3975	2380	8658
1981	1937	6141	7576
1982	2688	4008	8629
1983	2195	5236	10539
1984	1856	2624	2697
1985	2364	1665	12798
1986	5359	1956	9121
1987	1965	3705	12389
1988	1672	4706	8919
1989	2746	8337	13027
1990	2041	7532	6712
1991	4860	4465	7822
1992	1886	5340	10855
1993	1852	1351	7051
1994	2117	691	3955
1995	178	817	46
1996	469	656	97
1997	2560	4058	11328
1998	2284	1728	3294
1999	1210	1356	2288
2000	4659	1044	864
2001	4250	4193	5580
2002	2058	7835	12290
2003	4234	1680	1008
2004	4837	6102	10343
2005	2129	2819	6296
2006	1998	7969	11365
2007	1526	861	4943
2008	4020	5335	13035
2009	2297	8328	13005
2010	2401	757	2884
2011	2626	1397	11189
2012	2772	6095	9693
2013	1942	5171	11244
2014	1979	6459	13467
2015	2270	2986	9312
2016	1893	1901	6486
2017	2399	7676	12186
2018	4920	4273	6182
2019	3628	2761	6851
2020	1388	1942	5158
2021	1756	1171	2989
2022	3782	1953	7499
2023	954	1513	8615
2024	2623	2749	2614
2025	4910	6049	7220
2026	3568	3022	1408
2027	6765	2653	7221
2028	4305	5730	2630
2029	3563	2702	1493
2030	1816	8298	12917
2031	3551	1330	5376
2032	4277	2163	5820
2033	4134	1970	10644
2034	1126	672	2988
2035	3042	7346	9030
2036	4173	4584	10592
2037	2355	1511	3855
2038	3671	1029	3482
2039	1493	2413	2037
2040	2202	827	4282
2041	680	1151	176
2042	4110	3981	1190
2043	2446	3568	9491
2044	1001	1066	1048
2045	1674	4651	8910
2046	1011	899	668
2047	2731	4531	8292
2048	2768	6639	10908
2049	3994	7341	9550
2050	1337	734	126
2051	2432	5597	8054
2052	1174	1466	1229
2053	2491	2233	1749
2054	1657	2877	2962
2055	3992	4048	7285
2056	2613	1524	13417
2057	1029	633	1973
2058	1803	643	2147
2059	1019	1438	1217
2060	2820	5861	10167
2061	2738	7395	7184
2062	5748	1764	13042
2063	781	1206	343
2064	1225	698	593
2065	1952	2996	12860
2066	2266	7988	5718
2067	4123	6332	11586
2068	2600	1424	7760
2069	3757	2517	11379
2070	2500	6039	12154
2071	3834	2768	6009
2072	3886	4110	10035
2073	2324	7882	11270
2074	480	821	73
2075	1564	2248	2543
2076	4598	1615	3004
2077	1880	1390	5184
2078	1533	3152	8694
2079	1189	1269	984
2080	2518	4661	11941
2081	2576	3176	1511
2082	1501	2733	1797
2083	1667	1114	381
2084	519	665	29
2085	6128	2124	2283
2086	2099	2189	10043
2087	2334	7813	10387
2088	2312	1448	4739
2089	2247	5182	8310
2090	4656	7995	7969
2091	2426	3155	11206
2092	2211	1301	5332
2093	524	932	188
2094	6980	4109	10034
2095	3692	2382	7559
2096	2390	4384	3445
2097	1557	1378	2352
2098	4692	6448	10890
2099	2486	6421	13105
2100	2126	1165	2902
2101	3526	1259	6832
2102	2152	1650	1464
2103	4140	8128	9348
2104	2437	2213	4830
2105	1897	1940	5621
2106	1410	2783	3848
2107	2298	4308	3197
2108	3960	3983	5200
2109	2454	5056	7494
2110	1352	3203	13244
2111	2465	4551	8749
2112	2624	8254	8885
2113	3663	3285	3083
2114	761	625	850
2115	4284	8424	10889
2116	4172	2477	1708
2117	3825	2511	5923
2118	2029	8446	13464
2119	880	487	911
2120	2078	1158	143
2121	2813	8136	10639
2122	792	838	501
2123	5489	1178	10814
2124	6818	8423	11928
2125	1809	5158	5380
2126	1038	1515	9744
2127	3517	6340	11607
2128	4736	1579	1455
2129	1559	1587	2616
2130	2248	7817	9743
2131	5126	3610	4316
2132	2413	8366	10864
2133	2634	1983	6559
2134	4310	6236	9288
2135	1244	816	2250
2136	1404	3092	5277
2137	3986	908	6587
2138	2346	1277	1724
2139	2750	7591	8220
2140	1841	5357	13393
2141	2063	1313	1742
2142	2698	1083	7445
2143	2872	8278	12872
2144	2484	1382	3030
2145	1840	1150	2637
2146	2356	1709	9260
2147	1838	1619	727
2148	4571	1950	9046
2149	6394	4524	8277
2150	5168	1510	11005
2151	2329	7961	12405
2152	2228	3406	9303
2153	4127	4819	3564
2154	2291	995	3054
2155	6749	3980	10218
2156	4648	1569	6757
2157	1879	760	2333
2158	5752	4165	333
2159	3880	1319	1377
2160	2241	5031	9564
2161	1468	8356	11834
2162	2173	1237	5004
2163	3882	4305	4746
2164	2539	1228	5312
2165	4605	2084	3282
2166	3796	1024	5486
2167	2377	1738	2740
2168	1547	606	1748
2169	6562	2071	2538
2170	5821	2121	7341
2171	2792	6418	10857
2172	1620	1275	833
2173	2573	2089	4324
2174	1362	1289	1412
2175	2692	4491	7862
2176	3956	1403	1612
2177	3650	2840	5927
2178	2233	1384	1952
2179	2389	1762	3160
2180	4014	5230	10533
2181	5450	5947	6685
2182	2699	1545	5886
2183	2526	1898	12118
2184	2697	4590	12556
2185	2028	7996	10523
2186	3576	1805	9809
2187	5900	1736	4516
2188	4006	1303	4556
2189	1555	5315	11738
2190	4975	1820	1860
2191	2105	6127	10375
2192	2310	5302	12803
2193	3865	1138	6093
2194	1425	866	706
2195	2610	8419	13307
2196	2217	1059	3523
2197	2383	4007	9126
2198	2701	2047	4824
2199	5143	5272	11557
2200	2501	8293	10808
2201	1860	2404	3161
2202	6252	4051	10432
2203	3826	830	3856
2204	1970	5312	12873
2205	2667	2362	8127
2206	4186	5179	11255
2207	3791	4310	2584
2208	5508	2321	4705
2209	2673	5765	5456
2210	3646	1441	1483
2211	3742	1625	5594
2212	3939	1616	469
2213	2781	2106	11331
2214	2449	1781	3732
2215	1757	1076	1561
2216	2658	5068	4940
2217	3918	1859	8666
2218	1878	1293	1501
2219	6553	2995	10722
2220	1172	1196	1403
2221	4328	7141	4534
2222	5779	1915	12871
2223	3924	1566	9090
2224	1293	922	4349
2225	6340	1503	8977
2226	2077	1166	3078
2227	2503	7620	12158
2228	4613	4570	9846
2229	4612	1404	2426
2230	4105	1452	6391
2231	1885	1758	8778
2232	993	909	2082
2233	2373	5098	8228
2234	2262	1092	2189
2235	1212	894	3947
2236	5757	6525	1260
2237	2515	1306	9990
2238	5367	3619	4433
2239	3745	5532	11981
2240	3789	3569	2233
2241	3950	4921	4002
2242	2719	2650	7827
2243	773	638	173
2244	4842	8274	11724
2245	3665	1670	3779
2246	2709	5318	10026
2247	1705	2922	1730
2248	1290	893	1960
2249	4323	2475	10972
2250	4360	5799	9503
2251	3700	3573	8965
2252	3771	7909	11302
2253	980	1089	327
2254	4548	2185	6325
2255	4597	2468	5031
2256	4616	1401	2102
2257	1231	1051	1292
2258	2733	8233	11675
2259	5734	1860	4046
2260	931	2649	5207
2261	2251	748	9581
2262	2535	4030	4465
2263	4016	7274	10172
2264	5849	5619	10926
2265	1871	851	4676
2266	2674	4060	9276
2267	2378	5336	8017
2268	1593	5966	7485
2269	2797	4546	11277
2270	5676	920	9102
2271	2365	4053	11276
2272	3727	5079	7835
2273	2665	3140	4457
2274	4012	3618	1927
2275	5172	6015	11085
2276	3522	3204	13352
2277	2165	7802	9732
2278	1518	1079	467
2279	2547	5319	11747
2280	1720	991	1446
2281	2505	3003	12969
2282	3609	6285	7309
2283	2463	3352	6932
2284	2156	2072	2795
2285	3920	790	8463
2286	2250	8368	10865
2287	2559	6454	13392
2288	2125	6115	8275
2289	2352	1302	3453
2290	7342	3431	12983
2291	2725	7569	5524
2292	2570	4433	7186
2293	4170	5341	11853
2294	2691	4941	8503
2295	2804	4352	6214
2296	3629	4055	5920
2297	5192	3644	9580
2298	1848	5328	12985
2299	2196	6310	12600
2300	3618	1631	5661
2301	2411	1379	1328
2302	4898	2401	9966
2303	2801	7602	8223
2304	2708	5072	8205
2305	4116	3387	5378
2306	7324	4697	384
2307	3614	1061	7201
2308	3811	7940	8329
2309	2082	812	1482
2310	4959	5051	11047
2311	3845	7889	10439
2312	2427	5205	12387
2313	1474	874	639
2314	4742	7581	11092
2315	4405	1387	6390
2316	5553	5084	7841
2317	4379	1882	5001
2318	1681	5076	7832
2319	5742	1839	6833
2320	2604	1674	3708
2321	1883	954	646
2322	2380	8045	11441
2323	4225	2514	7956
2324	426	736	83
2325	2120	1045	204
2326	3725	5196	9254
2327	1676	2148	1470
2328	3594	7605	11102
2329	1487	811	1151
2330	2303	4011	10298
2331	2316	5714	10127
2332	2440	8072	11478
2333	4398	8418	11921
2334	1637	2898	2973
2335	2170	2083	1278
2336	2651	1794	8542
2337	3829	4353	3839
2338	4243	6982	7714
2339	4315	1816	8421
2340	2553	7932	6773
2341	2534	5631	5430
2342	4223	1190	10052
2343	4599	2673	10613
2344	2529	7861	9770
2345	4292	2026	7948
2346	2818	8455	13524
2347	1692	822	3647
2348	2469	6753	5126
2349	1717	1216	5194
2350	2834	1748	4137
2351	1718	4738	45
2352	2283	8144	4162
2353	4854	6004	10265
2354	6817	6116	11186
2355	3974	8174	9961
2356	2683	1053	6825
2357	828	946	99
2358	6100	1990	1075
2359	3758	7403	6442
2360	4607	3219	1761
2361	2607	2708	4697
2362	4185	6674	8926
2363	1357	1878	743
2364	3536	1637	6704
2365	4467	7892	9790
2366	4251	8361	13108
2367	3756	6292	8834
2368	4693	5160	11216
2369	3848	5880	4228
2370	2471	2973	9730
2371	3562	2994	8866
2372	3635	1842	7127
2373	4969	5085	10280
2374	2267	2595	3808
2375	2666	4416	6440
2376	2848	728	4873
2377	2482	2228	5766
2378	5568	2200	178
2379	4358	4656	13315
2380	5978	5412	5732
2381	4179	5206	10483
2382	1306	1440	129
2383	1907	2846	12792
2384	4325	1825	796
2385	2740	4631	8894
2386	2348	4218	4176
2387	1799	2560	2174
2388	3964	1555	302
2389	1694	2426	1286
2390	2281	3154	2651
